2,1
5,1
19,1
37,1
50,1
138,1
148,1
166,1
214,1
239,1
259,1
269,1
272,1
280,1
298,1
302,1
325,1
326,1
357,1
401,1
426,1
435,1
445,1
450,1
483,1
496,1
545,1
551,1
580,1
608,1
617,1
629,1
660,1
678,1
703,1
715,1
731,1
744,1
749,1
760,1
767,1
768,1
778,1
781,1
790,1
802,1
808,1
812,1
815,1
816,1
834,1
837,1
856,1
869,1
886,1
909,1
935,1
950,1
1001,1
1005,1
1025,1
1067,1
1093,1
1096,1
1123,1
1134,1
1163,1
1179,1
1185,1
1186,1
1218,1
1275,1
1311,1
1315,1
1321,1
1354,1
1397,1
1425,1
1451,1
1457,1
1461,1
1466,1
1469,1
1508,1
1556,1
1560,1
1567,1
1568,1
1609,1
1651,1
1655,1
1664,1
1675,1
1676,1
1690,1
1704,1
1719,1
1753,1
1759,1
1788,1
1808,1
1813,1
1814,1
1821,1
1825,1
1848,1
1859,1
1867,1
1880,1
1898,1
1912,1
1915,1
1927,1
1933,1
1942,1
1948,1
1993,1
2007,1
2015,1
2079,1
2088,1
2108,1
2112,1
2163,1
2177,1
2189,1
2203,1
2281,1
2312,1
2356,1
2365,1
2368,1
2385,1
2395,1
2397,1
2425,1
2436,1
2460,1
2488,1
2489,1
2491,1
2492,1
2495,1
2503,1
2517,1
2520,1
2550,1
2569,1
2586,1
2601,1
2614,1
2632,1
2641,1
2648,1
2677,1
2749,1
2774,1
2790,1
2805,1
2845,1
2869,1
2870,1
2888,1
2946,1
2953,1
2970,1
2981,1
3013,1
3028,1
3052,1
3057,1
3062,1
3091,1
3107,1
3112,1
3141,1
3155,1
3158,1
3199,1
3211,1
3246,1
3269,1
3286,1
3290,1
3296,1
3312,1
3322,1
3334,1
3344,1
3346,1
3351,1
3375,1
3376,1
3384,1
3406,1
3429,1
3430,1
3435,1
3441,1
3446,1
3454,1
3457,1
3470,1
3482,1
3483,1
3487,1
3539,1
3545,1
3550,1
3556,1
3558,1
3562,1
3569,1
3584,1
3590,1
3601,1
3646,1
3652,1
3689,1
3707,1
3727,1
3738,1
3741,1
3745,1
3752,1
3763,1
3788,1
3792,1
3810,1
3833,1
3843,1
3849,1
3908,1
3930,1
3937,1
3990,1
4006,1
4012,1
4039,1
4065,1
4091,1
4097,1
4101,1
4115,1
4127,1
4128,1
4139,1
4168,1
4176,1
4185,1
4214,1
4258,1
4264,1
4266,1
4273,1
4283,1
4285,1
4295,1
4299,1
4306,1
4318,1
4323,1
4336,1
4338,1
4346,1
4365,1
4370,1
4375,1
4378,1
4381,1
4382,1
4392,1
4404,1
4409,1
4410,1
4413,1
4461,1
4486,1
4498,1
4516,1
4517,1
4532,1
4545,1
4578,1
4581,1
4582,1
4615,1
4621,1
4634,1
4679,1
4696,1
4705,1
4720,1
4722,1
4729,1
4737,1
4761,1
4783,1
4801,1
4812,1
4841,1
4866,1
4874,1
4882,1
4887,1
4902,1
4925,1
4927,1
4947,1
4954,1
4972,1
4975,1
4980,1
4996,1
5005,1
5008,1
5026,1
5039,1
5066,1
5067,1
5082,1
5089,1
5092,1
5101,1
5118,1
5139,1
5148,1
5162,1
5177,1
5197,1
5229,1
5236,1
5243,1
5256,1
5259,1
5283,1
5311,1
5312,1
5349,1
5371,1
5433,1
5460,1
5461,1
5490,1
5512,1
5569,1
5571,1
5573,1
5591,1
5608,1
5669,1
5676,1
5692,1
5728,1
5731,1
5744,1
5772,1
5785,1
5835,1
5894,1
5920,1
5930,1
5980,1
5987,1
5991,1
5992,1
