15,3
22,3
26,3
42,3
87,3
92,3
102,3
109,3
118,3
127,3
129,3
162,3
168,3
173,3
206,3
212,3
235,3
266,3
283,3
284,3
301,3
337,3
386,3
388,3
395,3
412,3
464,3
480,3
485,3
506,3
586,3
592,3
602,3
604,3
614,3
618,3
640,3
659,3
668,3
679,3
725,3
727,3
741,3
793,3
798,3
828,3
854,3
868,3
897,3
905,3
912,3
930,3
934,3
965,3
989,3
1022,3
1027,3
1039,3
1073,3
1082,3
1088,3
1101,3
1105,3
1153,3
1211,3
1282,3
1295,3
1307,3
1339,3
1378,3
1387,3
1393,3
1409,3
1429,3
1437,3
1449,3
1489,3
1512,3
1519,3
1530,3
1544,3
1553,3
1599,3
1603,3
1606,3
1608,3
1615,3
1640,3
1647,3
1687,3
1739,3
1747,3
1762,3
1793,3
1797,3
1961,3
1969,3
1992,3
2089,3
2094,3
2121,3
2123,3
2138,3
2145,3
2159,3
2183,3
2216,3
2234,3
2241,3
2273,3
2283,3
2287,3
2307,3
2313,3
2318,3
2354,3
2355,3
2364,3
2388,3
2405,3
2430,3
2458,3
2481,3
2499,3
2518,3
2530,3
2545,3
2560,3
2620,3
2666,3
2670,3
2685,3
2702,3
2713,3
2722,3
2727,3
2743,3
2746,3
2752,3
2789,3
2801,3
2815,3
2838,3
2843,3
2857,3
2864,3
2867,3
2872,3
2875,3
2906,3
2915,3
2930,3
2958,3
2963,3
2987,3
2994,3
3007,3
3009,3
3022,3
3029,3
3049,3
3083,3
3163,3
3190,3
3194,3
3232,3
3258,3
3323,3
3332,3
3397,3
3407,3
3500,3
3502,3
3541,3
3547,3
3575,3
3580,3
3625,3
3639,3
3648,3
3662,3
3664,3
3675,3
3699,3
3703,3
3715,3
3740,3
3794,3
3798,3
3819,3
3871,3
3872,3
3883,3
3895,3
3898,3
3907,3
3924,3
3929,3
3931,3
3936,3
3948,3
3958,3
3961,3
4014,3
4029,3
4055,3
4071,3
4081,3
4082,3
4093,3
4100,3
4133,3
4144,3
4202,3
4233,3
4240,3
4243,3
4303,3
4352,3
4394,3
4436,3
4458,3
4487,3
4489,3
4492,3
4493,3
4529,3
4535,3
4559,3
4565,3
4619,3
4636,3
4661,3
4675,3
4681,3
4687,3
4732,3
4769,3
4785,3
4809,3
4823,3
4824,3
4836,3
4886,3
4898,3
4915,3
4941,3
4948,3
4950,3
4994,3
5002,3
5018,3
5034,3
5056,3
5061,3
5069,3
5123,3
5159,3
5173,3
5238,3
5261,3
5308,3
5310,3
5341,3
5379,3
5380,3
5386,3
5412,3
5468,3
5480,3
5491,3
5496,3
5504,3
5513,3
5613,3
5619,3
5648,3
5673,3
5707,3
5715,3
5736,3
5764,3
5806,3
5812,3
5830,3
5858,3
5862,3
5886,3
5892,3
5897,3
5945,3
5958,3
5973,3
5974,3
5988,3
