4,2
9,2
12,2
25,2
35,2
63,2
98,2
104,2
107,2
110,2
112,2
135,2
136,2
142,2
146,2
165,2
180,2
186,2
190,2
220,2
232,2
243,2
255,2
265,2
270,2
275,2
277,2
297,2
303,2
307,2
310,2
311,2
312,2
320,2
330,2
346,2
353,2
358,2
363,2
381,2
388,2
406,2
409,2
413,2
427,2
455,2
472,2
504,2
510,2
521,2
529,2
534,2
545,2
561,2
579,2
594,2
619,2
628,2
631,2
638,2
645,2
656,2
659,2
673,2
675,2
681,2
683,2
700,2
714,2
718,2
724,2
732,2
739,2
783,2
797,2
811,2
815,2
818,2
819,2
822,2
830,2
831,2
841,2
845,2
865,2
877,2
943,2
956,2
958,2
1030,2
1031,2
1037,2
1038,2
1054,2
1063,2
1074,2
1089,2
1090,2
1102,2
1103,2
1107,2
1127,2
1178,2
1179,2
1181,2
1199,2
1242,2
1243,2
1263,2
1281,2
1293,2
1296,2
1324,2
1330,2
1346,2
1358,2
1366,2
1373,2
1374,2
1396,2
1400,2
1417,2
1434,2
1443,2
1455,2
1461,2
1470,2
1482,2
1485,2
1511,2
1528,2
1543,2
1550,2
1564,2
1588,2
1589,2
1610,2
1615,2
1621,2
1629,2
1632,2
1667,2
1700,2
1731,2
1753,2
1770,2
1782,2
1791,2
1795,2
1807,2
1822,2
1860,2
1914,2
1934,2
1939,2
1993,2
1997,2
2008,2
2018,2
2043,2
2059,2
2080,2
2110,2
2120,2
2148,2
2151,2
2156,2
2158,2
2167,2
2195,2
2200,2
2212,2
2221,2
2254,2
2261,2
2263,2
2265,2
2288,2
2296,2
2308,2
2326,2
2332,2
2342,2
2347,2
2362,2
2375,2
2377,2
2387,2
2389,2
2400,2
2407,2
2411,2
2421,2
2447,2
2462,2
2470,2
2471,2
2520,2
2522,2
2526,2
2527,2
2530,2
2540,2
2551,2
2559,2
2563,2
2569,2
2571,2
2576,2
2585,2
2609,2
2610,2
2618,2
2622,2
2623,2
2625,2
2627,2
2630,2
2638,2
2656,2
2658,2
2668,2
2721,2
2728,2
2741,2
2771,2
2802,2
2815,2
2831,2
2838,2
2854,2
2891,2
2902,2
2907,2
2933,2
2935,2
2936,2
2969,2
2996,2
3017,2
3023,2
3028,2
3041,2
3045,2
3047,2
3048,2
3050,2
3065,2
3072,2
3075,2
3114,2
3116,2
3118,2
3128,2
3146,2
3170,2
3235,2
3240,2
3244,2
3256,2
3275,2
3287,2
3301,2
3313,2
3317,2
3322,2
3334,2
3347,2
3372,2
3389,2
3395,2
3399,2
3403,2
3417,2
3433,2
3437,2
3443,2
3449,2
3450,2
3472,2
3563,2
3570,2
3629,2
3635,2
3661,2
3667,2
3669,2
3676,2
3684,2
3689,2
3710,2
3719,2
3720,2
3742,2
3749,2
3762,2
3766,2
3782,2
3783,2
3785,2
3793,2
3815,2
3835,2
3853,2
3866,2
3876,2
3882,2
3883,2
3884,2
3892,2
3894,2
3938,2
3946,2
3949,2
3954,2
3968,2
3976,2
3986,2
3989,2
3993,2
4014,2
4042,2
4047,2
4054,2
4056,2
4059,2
4068,2
4074,2
4077,2
4085,2
4119,2
4121,2
4138,2
4142,2
4149,2
4151,2
4167,2
4174,2
4181,2
4190,2
4206,2
4222,2
4246,2
4256,2
4268,2
4271,2
4285,2
4286,2
4305,2
4336,2
4338,2
4348,2
4364,2
4389,2
4429,2
4450,2
4510,2
4512,2
4521,2
4543,2
4563,2
4587,2
4597,2
4602,2
4624,2
4632,2
4637,2
4642,2
4647,2
4652,2
4673,2
4678,2
4687,2
4701,2
4727,2
4730,2
4771,2
4784,2
4794,2
4808,2
4815,2
4820,2
4867,2
4880,2
4884,2
4935,2
4953,2
4992,2
5027,2
5031,2
5043,2
5046,2
5048,2
5056,2
5082,2
5115,2
5121,2
5125,2
5148,2
5155,2
5163,2
5179,2
5213,2
5223,2
5240,2
5260,2
5268,2
5279,2
5287,2
5338,2
5369,2
5388,2
5397,2
5407,2
5419,2
5475,2
5512,2
5516,2
5535,2
5540,2
5541,2
5551,2
5562,2
5565,2
5578,2
5594,2
5596,2
5598,2
5607,2
5622,2
5643,2
5646,2
5668,2
5672,2
5681,2
5691,2
5692,2
5703,2
5715,2
5718,2
5726,2
5739,2
5741,2
5746,2
5747,2
5751,2
5766,2
5783,2
5790,2
5791,2
5792,2
5794,2
5811,2
5813,2
5828,2
5831,2
5866,2
5877,2
5882,2
5884,2
5887,2
5903,2
5909,2
5918,2
5919,2
5925,2
5931,2
5941,2
5951,2
5962,2
5966,2
5989,2
5995,2
