6,4
16,4
32,4
40,4
48,4
51,4
52,4
62,4
79,4
86,4
94,4
108,4
140,4
147,4
155,4
207,4
209,4
222,4
263,4
309,4
314,4
328,4
333,4
336,4
366,4
378,4
384,4
396,4
465,4
467,4
498,4
505,4
509,4
527,4
549,4
560,4
565,4
566,4
575,4
601,4
611,4
612,4
616,4
625,4
626,4
639,4
643,4
680,4
685,4
687,4
697,4
723,4
730,4
734,4
736,4
751,4
754,4
765,4
766,4
785,4
787,4
805,4
810,4
814,4
821,4
829,4
848,4
852,4
867,4
879,4
894,4
913,4
925,4
928,4
940,4
947,4
948,4
951,4
952,4
955,4
981,4
983,4
985,4
997,4
1017,4
1024,4
1038,4
1040,4
1045,4
1046,4
1062,4
1064,4
1139,4
1159,4
1162,4
1174,4
1221,4
1229,4
1230,4
1235,4
1258,4
1278,4
1288,4
1289,4
1299,4
1319,4
1323,4
1347,4
1362,4
1363,4
1371,4
1372,4
1392,4
1426,4
1481,4
1486,4
1510,4
1515,4
1550,4
1555,4
1574,4
1575,4
1581,4
1583,4
1586,4
1595,4
1600,4
1605,4
1612,4
1648,4
1659,4
1660,4
1674,4
1691,4
1702,4
1709,4
1710,4
1723,4
1728,4
1729,4
1733,4
1736,4
1742,4
1847,4
1855,4
1866,4
1871,4
1872,4
1875,4
1876,4
1887,4
1895,4
1896,4
1903,4
1905,4
1923,4
1943,4
1959,4
1996,4
2001,4
2006,4
2020,4
2046,4
2050,4
2054,4
2062,4
2065,4
2068,4
2070,4
2078,4
2090,4
2109,4
2115,4
2116,4
2128,4
2136,4
2146,4
2164,4
2174,4
2175,4
2198,4
2211,4
2213,4
2217,4
2253,4
2256,4
2270,4
2271,4
2272,4
2276,4
2278,4
2289,4
2317,4
2357,4
2358,4
2361,4
2366,4
2380,4
2390,4
2408,4
2420,4
2423,4
2435,4
2441,4
2443,4
2450,4
2459,4
2463,4
2487,4
2493,4
2507,4
2511,4
2514,4
2515,4
2554,4
2565,4
2634,4
2667,4
2672,4
2688,4
2692,4
2695,4
2701,4
2712,4
2758,4
2760,4
2768,4
2786,4
2788,4
2792,4
2809,4
2846,4
2861,4
2887,4
2890,4
2896,4
2925,4
2928,4
2931,4
2961,4
2986,4
2988,4
2990,4
3034,4
3039,4
3054,4
3070,4
3071,4
3076,4
3089,4
3131,4
3148,4
3175,4
3192,4
3212,4
3233,4
3236,4
3241,4
3257,4
3270,4
3277,4
3278,4
3280,4
3282,4
3299,4
3301,4
3306,4
3319,4
3327,4
3336,4
3341,4
3349,4
3353,4
3364,4
3371,4
3393,4
3398,4
3427,4
3432,4
3437,4
3438,4
3453,4
3469,4
3490,4
3492,4
3506,4
3511,4
3553,4
3557,4
3582,4
3604,4
3609,4
3610,4
3611,4
3615,4
3621,4
3623,4
3627,4
3649,4
3681,4
3701,4
3711,4
3722,4
3757,4
3767,4
3778,4
3780,4
3781,4
3782,4
3821,4
3822,4
3868,4
3877,4
3886,4
3964,4
3975,4
3995,4
3998,4
3999,4
4004,4
4007,4
4011,4
4028,4
4033,4
4038,4
4066,4
4076,4
4089,4
4107,4
4109,4
4114,4
4118,4
4140,4
4147,4
4165,4
4166,4
4179,4
4181,4
4211,4
4239,4
4267,4
4275,4
4294,4
4301,4
4307,4
4317,4
4350,4
4353,4
4354,4
4357,4
4366,4
4377,4
4379,4
4383,4
4384,4
4387,4
4397,4
4399,4
4415,4
4426,4
4433,4
4435,4
4442,4
4460,4
4465,4
4481,4
4488,4
4494,4
4496,4
4500,4
4505,4
4506,4
4509,4
4514,4
4542,4
4568,4
4585,4
4600,4
4603,4
4605,4
4606,4
4617,4
4628,4
4633,4
4641,4
4663,4
4708,4
4741,4
4746,4
4751,4
4765,4
4777,4
4795,4
4796,4
4819,4
4850,4
4877,4
4917,4
4919,4
4923,4
4940,4
4958,4
4964,4
4973,4
4986,4
4987,4
4990,4
4991,4
5014,4
5016,4
5019,4
5054,4
5057,4
5060,4
5068,4
5097,4
5107,4
5111,4
5117,4
5124,4
5129,4
5135,4
5175,4
5182,4
5203,4
5205,4
5208,4
5213,4
5247,4
5266,4
5278,4
5284,4
5291,4
5305,4
5318,4
5331,4
5337,4
5353,4
5355,4
5357,4
5370,4
5382,4
5408,4
5464,4
5478,4
5486,4
5498,4
5502,4
5518,4
5522,4
5534,4
5537,4
5538,4
5545,4
5546,4
5558,4
5566,4
5567,4
5581,4
5586,4
5587,4
5590,4
5595,4
5602,4
5627,4
5632,4
5646,4
5649,4
5670,4
5684,4
5732,4
5748,4
5761,4
5765,4
5775,4
5788,4
5805,4
5807,4
5825,4
5853,4
5874,4
5898,4
5904,4
5914,4
5922,4
5926,4
5937,4
5948,4
5996,4
